Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD
Pokemon,Mexico,45.44401949585988,98,158.99107328563736
Peppa Pig,Mehico,96.77027741909882,Unknown,1857.9587459069787
Tom and Jerry,Italy,94.11162876150414,142.5,8.779383454947375
Doraemon,Saudi Arabia,98.84376807790542,63.0,64.5599245451734
Mr Bean  ,Canada,63.96696014430281,73,34.64894129832019
Mickey Mouse,UAE,42.527951420002374,6,213.0277585550674
Pokemon,India,51.008332562485634,36,1402.2078941006246
Motu Patlu,Russia,65.00738821742533,28,73.66462401995777
Tom and Jerry,UAE,80.34617012451733,Unknown,10.431449650489082
Pokemon,India,46.661364198343335,36,284.69477345971495
Paw Patrol,South Africa,31.717400692244347,90,98.80360172874545$
Doraemon  ,France,14.54042803368183,N/A,81.78366206309936
Pokemon,Nigeria,17.178975119690776,31,192.09652728553132
Mickey Mouse,,87.7714122707736,35,192.21423055136384
Mr Bean,China,3.1272720895595407,22,17.079322203536364
Shinchan,Saudi Arabia,91.89784765131725,478,51.528134991696604
Mr Bean,Egypt,78.21449896864041,65,58.78703431345337
Doraemon,Australlia,81.9152594032658,118.5,80.44278488919066
Mickey Mouse  ,,95.36612557704855,23,80.90618666009237
Doraemon,Canada,65.72066506580029,48.0,48.37099344657936
Doraemon,Germany,47.410218977937326,76.5,55.22253168483774
SpongeBob SquarePants,U.S.A,46.97637726245569,54.0,280.360665402345
Paw Patrol,Unknown,10.81755784281242,85,34.97591454742763
Shinchan,Australlia,38.75339001616157,56,51.711862074454594
peppa pig,South Korea,,45,83.9196995172234
Pokemon,Spain,-11.953390644549671,9,273.22279747915144
Pokemon,,46.242766907226574,48,-265.61377803564636
SpongeBob SquarePants,Mexico,23.300991621149315,19.5,230.49460995395904
Shinchan  ,South Korea,60.96134373899168,68,87.5019793054809
Doraemon,China,82.99767486228752,39.0,51.28239300138181
Motu Patlu,Indea,9.85876214497039,37,22.23106937325933
Tom and Jerry,Mexico,8.828388681662947,90.0,24.46557558566059
Pokemon,Spain,28.572722719977307,5,222.71981519025303
Peppa Pig,S Africa,86.96663460828589,99,80.54774944563589
Mr Bean,Japan,-16.129166778210607,71,19.792791697060014
Paw Patrol,Egypt,44.60659959346261,46,51.42279301845524
Mickey Mouse,South Africa,73.18233670335432,12,44.895681162372775
shinchan,South Africa,21.76248970099258,63,67.89474421768242
mr bean,South Korea,10.978074985934228,933,26.079248391977565
Pokemon,Mexico,46.36292444828316,760,232.68311626354642
SpongeBob SquarePants,China,85.83216809419687,150.0,175.8424760308621
Peppa Pig,U.K.,13.602315150378342,8,18.85332564028521
Shinchan,Italy,22.59796813882149,36,55.67367241761132
Paw Patrol,Nigeria,5.561909219982352,62,24.897209413254625
Peppa Pig,Unknown,65.93470289531679,28,1.4136387357023035
Peppa Pig,South Korea,18.56662868805985,30,93.28906617435321
SpongeBob SquarePants,Spain,86.20606875914339,66.0,46.6417356046091
SpongeBob SquarePants,Italy,23.438523898656683,25.5,63.1727499510221
Mr Bean,Spain,37.4545608847133,47,70.16584161072944
Tom and Jerry,Egypt,49.90191757489414,789,62.414754894820824
Paw Patrol,U A E,142.39038081856197,Unknown,50.49977488127946
Peppa Pig,UK,19.796279886137093,64,86.08909696572502
Shinchan,Brazil,38.13507572875101,22,24.65097150298584
Mickey Mouse,Italy,42.00077212408014,34,101.50209004198499
Pokemon,Spain,62.900607473852546,20,51.42943368221145
Pokemon,Egypt,41.58157259173096,16,132.63822590653544
Paw Patrol,Canada,84.15292864459528,79,64.5266628164783
Paw Patrol,Japan,76.47344339056687,96,57.04257904600153
mickey mouse,S. Korea,26.986412268369754,36,17.914915884914947
Shinchan,Egypt,5.412744453533513,20,80.642572765871
Pokemon,Australia,56.006342316682975,922,924.7725655376423
Shinchan,Canada,33.20443367404265,62,89.26675854738737
Paw Patrol,UAE,21.410999184303257,21,57.529717201222965
Paw Patrol,Japan,94.09054289260773,98,36.62509441823199
Doraemon,Itali,4.836628332145986,61.5,65.6805093642094
Peppa Pig,UK,88.92149565445968,Unknown,49.80718447249457
tom and jerry,UK,64.22330335005876,52,58.62059397795832
Tom and Jerry,Saudi Arabia,89.24969120645842,639,80.89224142824457
Mr Bean,Mexico,88.91976616853862,54,17.14511656419654
shinchan,UAE,-9.181873819873868,15,28.95479802561609
SpongeBob SquarePants,Unknown,34.67184666054519,46.5,18.07516837244851
pokemon,Saudi Arabia,93.1260164131097,48,-18.080469488411783
Pokemon,Canada,63.46207668668461,5,40.15157016603061
Doraemon,,29.787535916550546,109.5,68.0471321238748
Peppa Pig,Germeny,55.40844852284867,19,55.040341891115446
Peppa Pig   ,,83.603537793365,63,77.61912026433825
Tom and Jerry,India,63.381596279813465,91.5,41.356288372219886
Peppa Pig,Unknown,13.880690407512454,95,16.319761854134597
Shinchan,Espania,68.45837173468361,44,52.68404335204502
Tom and Jerry,France,-15.768105735545777,28.5,20.514825953361402
Pokemon,U.S.A,81.72023844168461,-7,237.66664927898435
SpongeBob SquarePants,,-6.3953042295264595,69.0,4.406486503134363
Doraemon,Saudi Arabia,82.4281415527212,126.0,53.75929845558894
Pokemon,Spain,30.146689218999477,11,1039.9420050215488
Tom and Jerry,UK,,18.0,39.983990608608714
Doraemon,India,33.654543982428166,Unknown,-14.676949850410995
SpongeBob SquarePants,Mehico,52.29766841746074,33.0,289.0256186361259
Doraemon,,N/A,144.0,88.15629567479324
Doraemon,Mexico,40.75054594200269,103.5,28.71202705883386
Doraemon,Saudi Arabia,15.221284311596072,129.0,17.83263295068285
SpongeBob SquarePants,S. Korea,,64.5,165.47359525848006
SpongeBob SquarePants,Egypt,38.38896007896122,75.0,216.0534847326762
Tom and Jerry,Canada,,69.0,74.93449946046842
mickey mouse,Nigeria,2.8118960662390724,69,76.15549410660059
Mickey Mouse,U A E,1.4359896559883567,438,272.69640788217384
motu patlu,UAE,99.05164455864181,11,20.287077156962333
Peppa Pig,Itali,,11,40.91985494428535
Shinchan,Germany,N/A,88,65.01207123901075
Mickey Mouse,Nigeria,49.46220276088028,25,129.70083598985713
Peppa Pig,Russia,45.48874360897205,30,43.72658657511944
Motu Patlu,France,2.535030055845078,42,85.27563674200019
Mickey Mouse,Brazil,73.37396245802096,54,238.45994373231434$
Mr Bean,Mexico,146.1043701305439,60,71.28789194530165
SpongeBob SquarePants ,U A E,89.74524615880539,60,19.577056778731283
Doraemon,France,48.95840132502357,51.0,95.17972480861508
Peppa Pig,Nigeria,59.851867458891874,61,2.16475155549546
Peppa Pig,Unknown,14.25390717643894,63,32.64381507025479
Pokemon,South Korea,,92,160.67465295787886
Motu Patlu,UAE,74.3182558920664,40,81.56357858510306
Shinchan   ,Australia,46.282041830218866,37,83.15784876284019
SpongeBob SquarePants,UAE,5.473124257488293,142.5,155.00165659474087
mickey mouse,India,48.20542027843771,80,73.79119258289899
Mr Bean,Egyp,93.72681577765526,43,98.4176986842433
SpongeBob SquarePants,France,50.4060917699686,635,272.72733784376567
Shinchan,Indea,18.106963013716715,59,4.498650335317078
Peppa Pig   ,Unknown,44.87499991783077,54,21.633352598948022
SpongeBob SquarePants,Mexico,58.047556847235256,36.0,167.17426424064257
Pokemon,Japan,55.440512492103835,39,145.74910925609595
Peppa Pig,India,,64,92.5817738404402
Mr Bean,Italy,16.889983660768415,74,84.64280210160584
Shinchan,,75.51842321995807,20,76.94955444384681
Tom and Jerry,Unknown,68.68016762704424,123.0,55.38899234730958
mr bean,UAE,56.96721486550571,44,69.77926763500916
Shinchan,Saudi Arabia,72.36133290325124,84,55.19452349611645
mr bean,Franse,41.757505260382885,79,88.87795015790127
doraemon,France,49.84237488865432,22,36.45123077366997
Shinchan ,Nigeria,72.29672637190903,53,5.717093487647305
motu patlu,Germany,-14.780517464441102,5,83.74102874125211
Paw Patrol,UAE,132.2399337665157,50,2.349352942559391
Doraemon,Spain,51.475682170782555,139.5,34.84546408914585
Mr Bean,UAE,98.02450411652168,90,863.4371142573295
Doraemon,Mexico,17.523838443654416,631,84.62722977723412
Tom and Jerry,UK,47.69520601667709,7.5,63.632332712460425
Mr Bean,Itali,16.231805470498774,24,66.68202876103187
doraemon,South Korea,82.86808271449777,92,85.406667029719
SpongeBob SquarePants,Saudi Arabia,56.407116239144095,54.0,56.29205695065217
Doraemon   ,USA,52.456324930143204,49,41.37088984065281
Mr Bean,China,71.44809556558785,59,1668.1748529409451
Pokemon,UK,88.20649993910216,22,725.7112625538506
SpongeBob SquarePants,Unknown,10.342203948739748,12.0,224.50192363768934
Tom and Jerry,Egypt,85.29944926763223,46.5,96.61166504459364
Doraemon,France,54.15242477395235,48.0,90.6558603592718
Mr Bean ,Mehico,6.032269148249647,70,54.13134712521241
SpongeBob SquarePants,South Africa,82.28924041031014,97.5,283.1132417861485
Shinchan,Mexico,80.2408367314561,26,37.55604480859742
Motu Patlu,Russia,89.30945684625009,-4,-73.44441369222982
Paw Patrol,Germany,47.05847428223409,16,76.0879436719244
Shinchan,Kanada,N/A,62,33.36754018344788
Pokemon,Japan,79.53754530477431,98,214.80115764717794
Motu Patlu,Chaina,70.64433246535839,35,69.31107563432283
Peppa Pig,Italy,40.43990592529818,57,80.07427739995106
pokemon,India,35.143812953812294,40,62.629413602310926
Shinchan,France,57.57751264231968,51,91.1363289640932
Peppa Pig,Brasil,85.40174593727592,79,12.896342239269607
Shinchan,Unknown,85.10062819028528,94,88.69641960501082
SpongeBob SquarePants,Brasil,141.59676061476517,691,169.73578494957817
Peppa Pig,Germany,81.11230660963592,57,45.17703623506326
Mr Bean,Japan,34.733849786789285,396,38.31268475289992
Peppa Pig,Canada,54.37032218545955,34,19.9386368307925
Doraemon,USA,46.791855364815916,124.5,1980.0416984761368
Paw Patrol,Germany,70.83221841859336,5,21.273707616737564
Shinchan,Nigeria,66.07351096259522,61,8.2548691571593
SpongeBob SquarePants,South Africa,7.544401540923296,121.5,245.82125293928237
mickey mouse,France,93.4462653178578,54,85.26970734453072
Peppa Pig,Nigeria,23.51852511329806,340,25.522929201228948
Mickey Mouse,Saudi Arabia,52.8373719695174,7,180.00825938150246
Doraemon,Australlia,77.22229179475573,93.0,3.956632746823082
pokemon,U.K.,70.28461161223044,658,39.44603673127493
Mr Bean,Australia,38.29650163548087,69,89.98963717184989
Doraemon,Egypt,16.116872302516782,63.0,98.59442043383598
Mickey Mouse,Saudi Arabia,73.31558156396997,26,80.98683391174336
Shinchan,South Africa,91.00830138817817,6,54.05429520722775
Mr Bean,China,60.73437016633342,12,63.06249093985884
Pokemon,Nigeria,44.46391297101624,19,85.48024248232119$
Doraemon,Saudi Arabia,67.64724412752281,93.0,45.53961420082459
Mr Bean,Mexico,59.78020356347694,65,780.6416259484693
SpongeBob SquarePants,Brazil,19.161745960725785,54.0,223.48601497950375
Doraemon,Brazil,Unknown,121.5,33.60821346146773
pokemon,Chaina,22.802828417033606,56,58.04239905375296
SpongeBob SquarePants,Nigeria,77.03289058529647,111.0,220.05637845222242
SpongeBob SquarePants,UK,,138.0,1797.3549255063958
Tom and Jerry,,24.621292345816116,54.0,44.514663226105455
Shinchan,Nigeria,22.021745022660266,12,9.046512122797129
Pokemon,Egypt,36.3594504272455,88,172.9943823690813
Pokemon  ,Saudi Arabia,72.98090736913908,84,44.41973493819177
Mickey Mouse,UK,84.92545956083949,25,156.43614385690307
paw patrol,Italy,99.02796418743358,23,58.75427950140951
Tom and Jerry,France,14.236363397471097,108.0,67.94874636743937
Tom and Jerry,China,117.66792774177375,109.5,34.06743322899755
Paw Patrol,France,78.68010988953269,69,75.55000733811522
Peppa Pig,Unknown,7.106628190681663,98,63.31107019940757
motu patlu,Franse,-12.716250338885853,53,65.32315688946876
Motu Patlu  ,Egypt,75.26178723896973,78,20.40703119058654
Doraemon,Saudi Arabia,69.68709396764959,136.5,67.60070184748501
Mickey Mouse,South Korea,53.20992285217543,-10,91.65827868022961
Paw Patrol,South Korea,38.19233661901944,98,50.929477210000634
Doraemon,China,57.98086705844463,66.0,90.39040792958102
SpongeBob SquarePants,,75.87993324067251,136.5,282.6635086484534
Motu Patlu,Kanada,18.299089834725855,81,78.99288845403345
Paw Patrol,U.S.A,88.88745632900553,93,54.58840808693142
Pokemon,Unknown,97.59153626754566,100,155.1059289897673
Pokemon,Mexico,-5.357812637031298,13,278.91240671469876
Pokemon,Germany,25.221093748266586,69,26.871098967732667
Mickey Mouse,Japan,86.63892390795968,41,146.6326686610049
Mr Bean,Japan,98.46609962795843,52,79.29402274676755
Tom and Jerry,,9.455647319327976,124.5,33.23665392301758
Peppa Pig,,,85,70.99481146664944
Doraemon  ,Australia,116.1304402308898,36,17.218669062445315
Doraemon,Australlia,10.666292410701562,28.5,12.059518408343804
Tom and Jerry,Unknown,79.48500434335006,118.5,65.38891719027248
Peppa Pig,Australia,61.94123725657907,863,12.995497546932738
Shinchan,China,-1.2275578908388525,82,58.80935237207254
Peppa Pig,Australlia,,42,16.98437002844499
Peppa Pig,South Korea,68.38994444106535,61,86.1113010665151
Motu Patlu,,72.39425426415008,73,15.067640407902852
Mickey Mouse,Australia,133.01010268567006,68,278.6355808648415
Peppa Pig,,69.82617135193443,90,89.92211983216058
Mickey Mouse,U.S.A,26.77291045767025,94,198.24399785354692$
Paw Patrol,Australia,19.56670016154134,50,77.34679856036186
SpongeBob SquarePants,Russia,85.80688531223495,138.0,101.86019794086549
paw patrol,Germeny,12.411249513250233,99,68.33811891925569
Motu Patlu,Egypt,24.70138993666885,13,27.230584482761145$
Tom and Jerry,Nigeeria,72.19870441759038,147.0,80.33875492701215
Tom and Jerry,,1.1206242832856428,121.5,16.88702869637489
Motu Patlu,Japan,34.24511137685124,-2,58.013013708416274
Mr Bean,Brazil,85.34803566804783,85,3.638680896250703
Mr Bean,,46.86728660598051,43,74.19912562754949
Pokemon,Mexico,1.6462100804654933,62,74.10063207662313
Mickey Mouse,Japan,39.21133676179065,65,92.81520224447813
SpongeBob SquarePants,USA,25.70271174650446,117.0,947.9883906786434
Paw Patrol,U A E,9.033005584498754,42,87.04896191385279
doraemon,USA,69.03079252124925,55,94.99799563166435
Tom and Jerry,Franse,94.27480286136849,150.0,19.028321321509285
Tom and Jerry,U.S.A,82.59218318049147,132.0,30.343475880233534
Mr Bean,Espania,14.826701253817198,64,38.01340597669222
Shinchan,Japon,33.18388217382034,30,81.1926798152477
Mr Bean,Mexico,86.20500578823223,37,51.62085378735787$
Paw Patrol,South Korea,27.320583928523668,89,4.251510950356003
Mickey Mouse,Franse,71.84390433370939,56,22.870930033573952
Tom and Jerry,India,37.19149380508274,46.5,24.429721913227127
paw patrol,Italy,49.64669698696199,9,606.898012708833
Paw Patrol,India,96.89186624635234,81,68.20575996019184
Shinchan,South Africa,34.82778388118422,87,21.487642772275834
Peppa Pig   ,Japon,43.579555778141724,23,75.90475147994164
Paw Patrol,,38.040932738944235,24,12.905387530296032
Tom and Jerry  ,Canada,73.80747649671336,19,43.97910440646698
Paw Patrol,Australia,137.1070535152454,50,18.665792208125378
Pokemon,,60.493952163996326,N/A,36.409268890747754
Tom and Jerry,Brazil,73.1884164840918,117.0,53.75726548946887
Shinchan,Russia,50.06587064603474,43,34.283641714357955
Pokemon,Unknown,26.21922746905774,74,14.078727196872691
Mr Bean,Saudi Arabia,85.8248705245535,59,8.113460957354008
Mr Bean,Japan,44.87662354568415,65,81.56571922356383
Mickey Mouse,UK,68.26801788744396,63,131.5856939824492
Paw Patrol,Spain,51.02190277605958,5,80.8817400084864
Mickey Mouse,Germany,14.196762176348265,91,733.4342492975737
Peppa Pig,South Africa,16.01968277820672,43,38.99186908629021
Pokemon,Canada,49.11757967031125,80,76.56400695996854
Pokemon,Franse,7.080170897137894,-5,252.92252637374742
Mr Bean,Canada,76.70795269051392,11,52.43863412319677
SpongeBob SquarePants,Chaina,57.024853199444024,124.5,10.681408757090052
Pokemon,Russia,96.3832790213354,90,123.09191982968194
Tom and Jerry  ,Unknown,57.35634296041706,N/A,75.10292191692959
SpongeBob SquarePants,Egypt,36.486577657386995,79.5,184.924856432819
Peppa Pig,Russia,83.13538375170198,29,28.776336204011397
Motu Patlu,Germany,75.85902424532598,8,37.997730706494714
Tom and Jerry,Spain,92.57929534889087,42.0,35.365256331004964
Pokemon,South Africa,65.87165902235225,46,46.357132570387776
Mickey Mouse,Mexico,-13.681007660015519,92,166.24550656825159
Doraemon,Espania,,81.0,13.534168828029301
SpongeBob SquarePants  ,Australia,93.97536502448712,39,69.7359278617635
Mickey Mouse,Italy,91.31256423601886,27,199.1459535712808
Mickey Mouse,Egypt,53.90644836629854,531,247.51689087128574
Motu Patlu,Mehico,79.47828606725619,629,25.891399683848583
Mickey Mouse,,76.26211538733996,91,31.700353587574643
mickey mouse,India,50.19332602887051,95,11.061347886750411
Shinchan,Egypt,68.45115916107032,86,69.9330928979155
Shinchan,Canada,56.41544742943648,53,19.58221872134761
Peppa Pig,France,49.77766745073017,89,51.55515404391116
Mr Bean,South Africa,92.71280356527541,66,16.378798179573884
Pokemon,Saudi Arabia,56.82043815792163,37,97.16097942597133
SpongeBob SquarePants,Australlia,93.77844162215627,61.5,256.1142176144593
Shinchan,USA,51.63432436007467,N/A,21.97919655899824
Motu Patlu,,5.667319056152831,23,8.000016158810773
Shinchan,Japan,61.57291476899417,-6,79.86386970372489
Doraemon,UAE,30.24720315344863,136.5,65.91899350931719
Paw Patrol   ,Brazil,64.51288011182389,53,11.604465937806356
Motu Patlu,Australlia,82.50175025623359,36,69.87510773992523
Paw Patrol,Italy,35.50713018323782,52,1724.8814788151035
Paw Patrol,Nigeria,9.808927568936532,75,86.28217455262809$
Mr Bean,Unknown,94.0059586694622,72,94.86253106939132
Mr Bean,Japon,94.09059643453904,99,47.388433284173765
Paw Patrol,Australia,11.024856264023509,43,76.06356975314786
Shinchan,UAE,91.44063161337523,11,24.663410161931903
Paw Patrol,Spain,30.048241797152507,85,24.00625371128886
Motu Patlu  ,Brazil,140.47108331859354,66,6.527473827746675$
Shinchan,Saudia Arabia,113.27037042447944,45,-67.91292446226916
SpongeBob SquarePants,Mexico,,97.5,78.6840598567306
Peppa Pig,Russia,68.38699878230759,8,82.70861188795267
Motu Patlu,UK,2.4552084113358297,60,15.315581176511438
Pokemon,Australia,,26,263.04866722964795
Pokemon,Unknown,48.16800343568932,55,158.3012714453086
Motu Patlu,South Africa,89.38537035157736,55,-95.54085474876977
Mickey Mouse,,20.29114804789164,14,146.36567749352582
motu patlu,,31.704070249651505,66,19.328027878222855
Pokemon,Unknown,38.8171745912838,72,234.98523057468557
Doraemon,Spain,15.377620498833345,49.5,84.7481235404742
Peppa Pig,Kanada,25.798047503989295,15,79.76665295171611
SpongeBob SquarePants,India,0.5429751557130769,30.0,233.18317303051367
Tom and Jerry,Egypt,67.02933869496903,69.0,7.386922714325574
Tom and Jerry,Nigeeria,90.63293636902166,49.5,86.65715007390224
Tom and Jerry,UAE,42.57991968040052,45.0,60.64372464114663
Tom and Jerry  ,Egypt,,17,66.14908626234845
Pokemon,,17.50183137996103,54,24.141468778354174
Doraemon   ,UAE,77.5868351036339,45,66.14329907360371
Paw Patrol,South Korea,,15,52.10220927616073
SpongeBob SquarePants,Unknown,30.771603733928,42.0,144.7972247272782
Doraemon  ,Unknown,17.623391582130765,25,77.86227569891918
Peppa Pig,Italy,,62,72.52218776490815
Mickey Mouse,South Korea,74.22139599442158,88,160.26436574307604
Mr Bean,Brazil,45.13398065998925,24,8.96936050903115
Mickey Mouse,Egypt,38.26077826943168,29,123.84404857631307
SpongeBob SquarePants,Spain,105.72541482363319,33.0,179.97386261349658
Pokemon,Saudi Arabia,11.364076761207842,N/A,279.01227175237466
Motu Patlu,,14.103779233566094,79,17.91872516939014
Pokemon,,21.30039434299752,83,232.28744264007875
Tom and Jerry ,Egypt,77.15415958418119,Unknown,26.11777977231577
doraemon,,34.700723705222934,78,71.5297922016952
Pokemon,Unknown,87.35048566355023,56,109.10624381617853
Doraemon,South Africa,60.53010011817715,873,44.16805089196566
Mickey Mouse,Egypt,86.35600358952377,11,239.49508067396278
Tom and Jerry,Espania,86.9392243360339,91.5,77.94037859960447
SpongeBob SquarePants,Mexico,24.702269658850994,108.0,12.27689745597374
Mickey Mouse,Brazil,59.90101541888407,48,183.33526004416206
Mr Bean,China,4.443013126451456,79,55.45958414714771
Pokemon,Australia,27.83800062410553,62,183.61139879779785
Mickey Mouse,S Africa,39.100249447221536,525,289.00943474992073
Pokemon ,Canada,37.43905068635009,51,84.26169950770402
SpongeBob SquarePants,Spain,64.52954881745156,37.5,244.2261572555053
SpongeBob SquarePants,Australia,69.18205130538627,54.0,19.78840710028451
Tom and Jerry,Russia,17.0226756838754,144.0,61.89412623981456
Motu Patlu  ,Brazil,15.309687907080727,60,46.408130763415734
Peppa Pig,Spain,81.14086897377526,6,57.48617507748244
Shinchan,Unknown,67.72992134048647,-9,18.289771814812376
Doraemon,UAE,64.25713373368576,76.5,47.558950802826494
Doraemon,China,54.745428386932225,403,87.84646368606685
Shinchan,UAE,,18,36.802938906084975
Mickey Mouse,Japon,58.86762044060687,66,86.99074090858296
Paw Patrol   ,Russia,,99,7.100402135249239
Motu Patlu ,Australia,74.99696243627841,30,98.14376637766394
Pokemon,UK,63.248142544171714,12,269.80789751193237
Tom and Jerry,Japon,39.854864963198956,55.5,49.72993802841429
Paw Patrol,South Africa,60.71985783406928,71,29.696680644060507
Mickey Mouse,,67.75524177268983,36,124.06243974983236
Paw Patrol,Chaina,,36,74.71443143584169
Shinchan,Spain,66.47770386693821,32,-24.617003190936746
SpongeBob SquarePants,,84.80998972050284,126.0,813.1312768430683
Peppa Pig,Australia,,95,31.39005013712555
Shinchan,Brazil,18.56538679824635,68,65.90372309035499
doraemon,UK,,95,-35.32219566759194
SpongeBob SquarePants,Nigeeria,83.49596741097844,-10,125.87902532490871
Mickey Mouse,Nigeeria,65.34305711772781,88,219.87290567160238
Peppa Pig,Italy,93.45471072262245,67,87.15094679533735
Mickey Mouse,S. Korea,3.407623521201164,77,202.99057451365763
Peppa Pig,Franse,58.94867331137792,55,91.76527387763775
Shinchan,Canada,12.502200827931897,N/A,3.2903730391344146
Mr Bean,India,33.08284658011107,73,24.239678281371805
Shinchan,,76.27096809759163,36,18.8878175411467
Mickey Mouse,U A E,32.32401647388029,88,263.92869448820977
Shinchan,Saudi Arabia,9.117004964608256,77,79.03728791673724
Motu Patlu,Saudi Arabia,48.30538655896133,87,63.818052171996726
SpongeBob SquarePants,Canada,85.9982044845577,142.5,231.58232208500482
Mr Bean,South Korea,38.02859545409063,804,14.23779068263481
Paw Patrol   ,Australia,,20,26.80293394920386
Mickey Mouse,Mehico,90.85171662395008,25,147.80998775978932
spongebob squarepants,S Africa,47.75892678034705,305,80.60274239326611
Mickey Mouse,Australia,46.20909022779887,71,38.12909371636668
Mr Bean,Brazil,60.15741455794992,47,71.47666460208218
mickey mouse,Nigeria,6.320332405455087,52,78.06214142285023
paw patrol,Espania,63.62690450389314,65,64.58815021762837
Shinchan,USA,88.55313256735612,82,69.79640884908274
Mickey Mouse   ,India,66.02093601272094,31,12.820425374624287
Shinchan,Mexico,24.804539154965155,31,67.2135956503408
Mickey Mouse,South Africa,60.46812620749691,30,186.12871860503597
Pokemon,Saudi Arabia,63.72140739290082,22,62.38329068189929
Pokemon,South Korea,14.595931520418326,616,113.1741359045084
SpongeBob SquarePants,Germany,39.530036854246354,112.5,232.20987236531425
SpongeBob SquarePants,Unknown,90.57496479621975,7.5,-196.76637025818025
Shinchan,S Africa,24.41082646494691,26,27.994257483420895
Shinchan ,Mexico,26.989523325029698,17,79.60790530131341
SpongeBob SquarePants,France,21.756019903887037,76.5,86.78691065192578
Tom and Jerry,Germany,76.54913460029414,105.0,68.34160858657754
Pokemon,Rusia,,14,129.65190419754737
SpongeBob SquarePants,Japon,70.73321968631058,73.5,103.42990051792387
Paw Patrol,India,23.107153163395633,14,46.51953376207613
mr bean,Australlia,88.76619153015682,50,24.915532021468795
Doraemon,South Africa,45.654010849037476,42.0,31.938874514132266
Paw Patrol ,France,25.190011421657076,11,615.1329391246842
SpongeBob SquarePants,Germany,93.83019411266991,57.0,67.17615879270114
Peppa Pig,Saudia Arabia,94.02510053362661,49,99.95188916570002
Paw Patrol,U.S.A,65.77026954496947,21,90.24475161043014
Doraemon,Australia,83.72920196031156,69.0,81.28110690023283
Mickey Mouse,India,98.69570913890557,15,27.975122548877742
Peppa Pig,Japon,93.98708359906811,32,12.085432519945458
Peppa Pig,South Korea,68.99239119761226,98,68.02373888829392
Shinchan,Russia,40.279571378413124,64,83.38082069725922
SpongeBob SquarePants,Kanada,16.74456837298304,109.5,135.04853410690146
motu patlu,Nigeria,51.97136995759117,-6,28.457448225943985
Doraemon,Saudi Arabia,78.62519580409437,70.5,1.8542148226108792
Paw Patrol,UK,67.99506945212298,16,2.831988106995788
Mr Bean,Itali,14.161511180560227,54,59.922164080400286
Tom and Jerry,India,46.9564083438863,27.0,41.0605756565636
Doraemon,Egypt,33.72567489951965,126.0,26.19557655848731
Pokemon,Italy,N/A,22,227.47088019063273
Mr Bean,South Korea,51.97721642001682,40,5.759527169777618
Paw Patrol,,56.7978208051194,962,24.596016925305054
Doraemon,Egypt,98.00657595277958,30.0,52.37212293911939
Motu Patlu,Saudi Arabia,31.11642752229564,N/A,32.00804802846072
Pokemon,France,28.81424324047268,75,138.44666483246021
Motu Patlu,India,65.71989479161233,41,4.329369162193618
Peppa Pig,,,47,5.881498278491086
Motu Patlu  ,France,13.104520847658986,68,18.263575479692996
Doraemon,Australia,22.163967924739893,123.0,79.50937432128634
Peppa Pig,Brasil,57.17192608121257,61,81.38897467115785
SpongeBob SquarePants,Chaina,,88.5,76.81252640343658$
Motu Patlu  ,U.S.A,N/A,83,54.81369427386817
shinchan,Canada,36.33706412366205,86,55.36148450937144
Pokemon,,,17,277.8707416240229
Tom and Jerry,Japan,132.15225300208505,79.5,66.88370848318577
Doraemon,Germany,73.02305797753979,115.5,-16.769785121506168
Tom and Jerry,India,14.20016909203714,102.0,38.74844426797028
SpongeBob SquarePants,France,46.16255108667353,124.5,82.87654368182821
paw patrol,,50.51245522711425,67,46.13341294034786
paw patrol,Unknown,21.746685660053977,68,52.66631484555901
Pokemon  ,,16.9074854441567,65,74.47537407802528
SpongeBob SquarePants,Spain,60.442154770808784,70.5,30.164654639499545
Tom and Jerry,India,88.89665434221192,106.5,89.79555429247955
Paw Patrol  ,UK,51.83540656676541,70,1057.745574669059
Mickey Mouse,France,,954,270.92942881645763
Mickey Mouse,Canada,8.599064740147956,N/A,228.322748673383
Pokemon,,77.79489615949153,60,229.99030460633173
Tom and Jerry,UAE,N/A,19.5,36.45968776796507
Peppa Pig,UAE,99.56384722073935,78,19.872541664032376
Paw Patrol,China,-15.221670364826444,71,64.64572586079802
Mickey Mouse,Russia,89.19388004908666,67,296.87559643966017
Pokemon,Kanada,-15.187565652073538,23,77.40032128340847
Mr Bean,Itali,80.82500503444093,60,90.81950788898659
SpongeBob SquarePants,South Africa,50.23685296302085,90.0,1695.5271958897195
Paw Patrol   ,Mexico,7.117728146893421,100,55.17121591967735
Mr Bean,Germany,40.63602640228804,18,77.58621320107325
SpongeBob SquarePants,France,28.55944335452987,25.5,216.02097519500842
Mr Bean,Mexico,91.98239720205672,59,24.74059797424741
Doraemon,Canada,4.119680681750337,93.0,20.694663557243565
Mickey Mouse,Egypt,12.975495741155429,39,63.31839241536348
Peppa Pig,India,54.805594626714985,97,94.93929362168781
Doraemon,,22.47855788995785,10.5,84.03239053467016
Tom and Jerry,Egypt,68.57549024964985,132.0,88.44610876820951
Mr Bean,Germany,6.226937280555878,46,61.20529699795384
tom and jerry,Canada,146.58132742667442,48,72.65797324307724
Doraemon,,50.197950941605775,N/A,77.01917604771086
